,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,city,churn,type_of_plan,highest_level_education,work_status,sex,relationship_status,payment_per_month,weeks_since_claim,open_policies,Renew_Offer_Type,reachability,type_of_vehicle
7961,7961,7961,7961,7961,7961,7961,7961,7961,Kumasi,No,extended_plan,Master,Employed,male,Married,170,30,3,2,contacting_agent,2-door_car
7962,7962,7962,7962,7962,7962,7962,7962,7962,Cape_coast,No,primary_plan,Doctor,Medical Leave,male,Married,124,69,3,2,customer_call_centre,4-door_car
7963,7963,7963,7963,7963,7963,7963,7963,7963,Accra,No,primary_plan,College,Employed,male,Married,146,69,1,2,customer_call_centre,4-door_car
7964,7964,7964,7964,7964,7964,7964,7964,7964,Tamale,No,primary_plan,Bachelor,Employed,male,Divorced,122,77,3,4,contacting_branch_directly,4-door_car
7965,7965,7965,7965,7965,7965,7965,7965,7965,Takoradi,Yes,primary_plan,Bachelor,Retired,female,Single,126,30,1,1,contacting_branch_directly,4-door_car
7966,7966,7966,7966,7966,7966,7966,7966,7966,Kumasi,No,primary_plan,Bachelor,Employed,male,Married,132,52,5,2,customer_call_centre,4-door_car
7967,7967,7967,7967,7967,7967,7967,7967,7967,Cape_coast,No,primary_plan,Bachelor,Employed,male,Married,126,52,1,2,contacting_branch_directly,2-door_car
7968,7968,7968,7968,7968,7968,7968,7968,7968,Accra,No,extended_plan,Bachelor,Employed,male,Divorced,152,0,8,2,contacting_agent,4-door_car
7969,7969,7969,7969,7969,7969,7969,7969,7969,Accra,No,extended_plan,Master,Employed,female,Married,186,120,1,4,contacting_branch_directly,2-door_car
7970,7970,7970,7970,7970,7970,7970,7970,7970,Kumasi,No,primary_plan,Doctor,Employed,female,Married,146,26,3,3,customer_call_centre,2-door_car
7971,7971,7971,7971,7971,7971,7971,7971,7971,Kumasi,No,primary_plan,College,Unemployed,male,Divorced,218,52,2,1,contacting_agent,Sports Car
7972,7972,7972,7972,7972,7972,7972,7972,7972,Takoradi,Yes,primary_plan,Bachelor,Employed,male,Married,124,4,5,2,customer_call_centre,4-door_car
7973,7973,7973,7973,7973,7973,7973,7973,7973,Takoradi,No,extended_plan,High School or Below,Unemployed,male,Married,184,17,3,3,customer_call_centre,4-door_car
7974,7974,7974,7974,7974,7974,7974,7974,7974,Accra,Yes,extended_plan,High School or Below,Employed,female,Divorced,152,69,3,2,contacting_agent,4-door_car
7975,7975,7975,7975,7975,7975,7975,7975,7975,Kumasi,No,primary_plan,College,Unemployed,female,Married,224,26,7,2,contacting_agent,SUV
7976,7976,7976,7976,7976,7976,7976,7976,7976,Accra,No,primary_plan,Bachelor,Employed,male,Single,148,69,4,3,via_the_web,2-door_car
7977,7977,7977,7977,7977,7977,7977,7977,7977,Tamale,No,primary_plan,High School or Below,Unemployed,male,Single,136,103,2,1,contacting_branch_directly,4-door_car
7978,7978,7978,7978,7978,7978,7978,7978,7978,Accra,No,primary_plan,College,Employed,female,Married,366,30,1,2,contacting_branch_directly,luxirious_car
7979,7979,7979,7979,7979,7979,7979,7979,7979,Kumasi,No,premium_plan,High School or Below,Employed,male,Married,234,26,2,1,contacting_agent,4-door_car
7980,7980,7980,7980,7980,7980,7980,7980,7980,Takoradi,No,primary_plan,College,Employed,male,Divorced,122,47,1,1,contacting_branch_directly,4-door_car
7981,7981,7981,7981,7981,7981,7981,7981,7981,Accra,No,primary_plan,College,Unemployed,male,Single,134,99,1,1,via_the_web,4-door_car
7982,7982,7982,7982,7982,7982,7982,7982,7982,Tamale,No,extended_plan,College,Employed,female,Married,246,56,1,2,customer_call_centre,SUV
7983,7983,7983,7983,7983,7983,7983,7983,7983,Tamale,No,primary_plan,High School or Below,Unemployed,female,Single,128,43,2,1,contacting_branch_directly,4-door_car
7984,7984,7984,7984,7984,7984,7984,7984,7984,Cape_coast,Yes,primary_plan,Doctor,Employed,male,Divorced,124,129,1,1,contacting_agent,4-door_car
7985,7985,7985,7985,7985,7985,7985,7985,7985,Cape_coast,No,primary_plan,Bachelor,Employed,female,Single,374,13,1,3,contacting_agent,luxirious_car
7986,7986,7986,7986,7986,7986,7986,7986,7986,Accra,No,premium_plan,Bachelor,Employed,female,Married,208,9,2,1,contacting_agent,4-door_car
7987,7987,7987,7987,7987,7987,7987,7987,7987,Kumasi,No,primary_plan,Bachelor,Employed,male,Single,136,77,8,1,contacting_agent,2-door_car
7988,7988,7988,7988,7988,7988,7988,7988,7988,Takoradi,No,primary_plan,College,Employed,female,Married,122,30,8,1,contacting_branch_directly,4-door_car
7989,7989,7989,7989,7989,7989,7989,7989,7989,Kumasi,No,primary_plan,College,Unemployed,female,Single,224,34,1,3,contacting_branch_directly,Sports Car
7990,7990,7990,7990,7990,7990,7990,7990,7990,Kumasi,Yes,premium_plan,Bachelor,Retired,female,Married,542,86,1,1,contacting_agent,luxurious_suv
7991,7991,7991,7991,7991,7991,7991,7991,7991,Accra,Yes,primary_plan,College,Unemployed,male,Divorced,146,39,2,1,contacting_agent,2-door_car
7992,7992,7992,7992,7992,7992,7992,7992,7992,Cape_coast,No,extended_plan,Bachelor,Employed,male,Married,178,9,2,1,contacting_agent,4-door_car
7993,7993,7993,7993,7993,7993,7993,7993,7993,Takoradi,No,extended_plan,College,Employed,male,Married,196,142,3,2,contacting_branch_directly,4-door_car
7994,7994,7994,7994,7994,7994,7994,7994,7994,Tamale,No,premium_plan,High School or Below,Disabled,female,Divorced,216,43,4,2,via_the_web,4-door_car
7995,7995,7995,7995,7995,7995,7995,7995,7995,Accra,No,extended_plan,Bachelor,Employed,male,Married,170,99,2,1,contacting_agent,4-door_car
7996,7996,7996,7996,7996,7996,7996,7996,7996,Accra,No,primary_plan,College,Disabled,female,Married,134,120,1,2,contacting_branch_directly,4-door_car
7997,7997,7997,7997,7997,7997,7997,7997,7997,Kumasi,No,primary_plan,High School or Below,Disabled,female,Married,226,69,1,2,contacting_branch_directly,Sports Car
7998,7998,7998,7998,7998,7998,7998,7998,7998,Kumasi,No,primary_plan,College,Disabled,female,Divorced,140,26,3,1,customer_call_centre,4-door_car
7999,7999,7999,7999,7999,7999,7999,7999,7999,Accra,No,primary_plan,Bachelor,Unemployed,female,Single,128,77,1,1,contacting_branch_directly,2-door_car
8000,8000,8000,8000,8000,8000,8000,8000,8000,Accra,Yes,primary_plan,High School or Below,Employed,male,Single,206,26,1,2,via_the_web,SUV
8001,8001,8001,8001,8001,8001,8001,8001,8001,Takoradi,No,extended_plan,College,Unemployed,female,Single,268,125,6,1,contacting_branch_directly,SUV
8002,8002,8002,8002,8002,8002,8002,8002,8002,Kumasi,Yes,primary_plan,College,Retired,male,Single,130,64,3,1,contacting_agent,2-door_car
8003,8003,8003,8003,8003,8003,8003,8003,8003,Cape_coast,Yes,primary_plan,Bachelor,Disabled,male,Married,206,34,1,1,contacting_branch_directly,Sports Car
8004,8004,8004,8004,8004,8004,8004,8004,8004,Accra,No,extended_plan,High School or Below,Employed,female,Married,174,142,7,1,contacting_branch_directly,4-door_car
8005,8005,8005,8005,8005,8005,8005,8005,8005,Accra,No,extended_plan,Bachelor,Unemployed,male,Single,168,17,1,3,contacting_branch_directly,4-door_car
8006,8006,8006,8006,8006,8006,8006,8006,8006,Tamale,Yes,extended_plan,Doctor,Unemployed,female,Married,168,77,4,1,contacting_agent,4-door_car
8007,8007,8007,8007,8007,8007,8007,8007,8007,Kumasi,No,extended_plan,High School or Below,Employed,male,Married,158,9,1,4,contacting_branch_directly,4-door_car
8008,8008,8008,8008,8008,8008,8008,8008,8008,Accra,No,primary_plan,High School or Below,Employed,male,Single,136,43,1,2,customer_call_centre,4-door_car
8009,8009,8009,8009,8009,8009,8009,8009,8009,Tamale,No,extended_plan,Bachelor,Unemployed,female,Married,246,142,1,3,customer_call_centre,SUV
8010,8010,8010,8010,8010,8010,8010,8010,8010,Accra,No,primary_plan,High School or Below,Unemployed,female,Married,220,30,5,1,contacting_branch_directly,SUV
8011,8011,8011,8011,8011,8011,8011,8011,8011,Accra,No,extended_plan,High School or Below,Employed,male,Married,174,116,1,4,contacting_agent,4-door_car
8012,8012,8012,8012,8012,8012,8012,8012,8012,Kumasi,No,extended_plan,College,Unemployed,female,Single,164,47,1,1,via_the_web,4-door_car
8013,8013,8013,8013,8013,8013,8013,8013,8013,Tamale,No,primary_plan,High School or Below,Employed,male,Married,140,82,1,2,customer_call_centre,4-door_car
8014,8014,8014,8014,8014,8014,8014,8014,8014,Accra,No,extended_plan,High School or Below,Employed,male,Divorced,198,13,1,1,contacting_agent,2-door_car
8015,8015,8015,8015,8015,8015,8015,8015,8015,Tamale,No,primary_plan,College,Employed,male,Married,202,13,6,4,contacting_branch_directly,SUV
8016,8016,8016,8016,8016,8016,8016,8016,8016,Accra,Yes,primary_plan,College,Retired,female,Divorced,212,108,3,1,contacting_agent,SUV
8017,8017,8017,8017,8017,8017,8017,8017,8017,Kumasi,No,primary_plan,Bachelor,Employed,female,Married,122,64,3,1,contacting_agent,4-door_car
8018,8018,8018,8018,8018,8018,8018,8018,8018,Tamale,Yes,extended_plan,High School or Below,Retired,female,Married,156,43,1,2,contacting_agent,4-door_car
8019,8019,8019,8019,8019,8019,8019,8019,8019,Takoradi,No,extended_plan,Bachelor,Unemployed,male,Divorced,154,64,1,1,contacting_branch_directly,2-door_car
8020,8020,8020,8020,8020,8020,8020,8020,8020,Accra,No,primary_plan,Bachelor,Employed,male,Married,126,103,2,2,contacting_branch_directly,4-door_car
8021,8021,8021,8021,8021,8021,8021,8021,8021,Accra,No,extended_plan,High School or Below,Employed,male,Married,190,120,1,2,customer_call_centre,4-door_car
8022,8022,8022,8022,8022,8022,8022,8022,8022,Takoradi,No,extended_plan,Bachelor,Employed,female,Divorced,256,22,9,3,contacting_agent,SUV
8023,8023,8023,8023,8023,8023,8023,8023,8023,Cape_coast,No,extended_plan,High School or Below,Unemployed,female,Single,254,95,1,1,contacting_agent,Sports Car
8024,8024,8024,8024,8024,8024,8024,8024,8024,Cape_coast,No,premium_plan,High School or Below,Unemployed,male,Single,236,99,1,1,contacting_agent,2-door_car
8025,8025,8025,8025,8025,8025,8025,8025,8025,Cape_coast,No,primary_plan,High School or Below,Employed,female,Divorced,204,26,2,1,via_the_web,SUV
8026,8026,8026,8026,8026,8026,8026,8026,8026,Accra,No,primary_plan,Doctor,Unemployed,female,Married,134,39,1,4,contacting_agent,4-door_car
8027,8027,8027,8027,8027,8027,8027,8027,8027,Takoradi,No,premium_plan,College,Employed,male,Married,204,30,4,1,via_the_web,4-door_car
8028,8028,8028,8028,8028,8028,8028,8028,8028,Accra,No,extended_plan,Bachelor,Unemployed,female,Married,248,138,1,2,customer_call_centre,SUV
8029,8029,8029,8029,8029,8029,8029,8029,8029,Accra,Yes,primary_plan,Bachelor,Employed,male,Divorced,146,108,2,2,customer_call_centre,2-door_car
8030,8030,8030,8030,8030,8030,8030,8030,8030,Takoradi,No,primary_plan,High School or Below,Medical Leave,female,Single,140,0,2,1,contacting_agent,2-door_car
8031,8031,8031,8031,8031,8031,8031,8031,8031,Cape_coast,No,premium_plan,High School or Below,Unemployed,male,Married,282,30,1,4,via_the_web,SUV
8032,8032,8032,8032,8032,8032,8032,8032,8032,Kumasi,No,extended_plan,College,Employed,female,Single,158,77,3,1,contacting_agent,4-door_car
8033,8033,8033,8033,8033,8033,8033,8033,8033,Cape_coast,No,primary_plan,College,Employed,male,Married,228,146,1,3,customer_call_centre,SUV
8034,8034,8034,8034,8034,8034,8034,8034,8034,Cape_coast,No,premium_plan,Bachelor,Employed,female,Married,214,82,8,2,contacting_agent,2-door_car
8035,8035,8035,8035,8035,8035,8035,8035,8035,Kumasi,No,extended_plan,College,Employed,female,Married,164,146,1,4,customer_call_centre,2-door_car
8036,8036,8036,8036,8036,8036,8036,8036,8036,Accra,No,premium_plan,High School or Below,Unemployed,male,Married,226,17,2,3,customer_call_centre,4-door_car
8037,8037,8037,8037,8037,8037,8037,8037,8037,Takoradi,No,premium_plan,College,Unemployed,female,Married,204,4,1,1,contacting_branch_directly,4-door_car
8038,8038,8038,8038,8038,8038,8038,8038,8038,Accra,No,extended_plan,High School or Below,Unemployed,female,Single,178,26,2,2,contacting_branch_directly,2-door_car
8039,8039,8039,8039,8039,8039,8039,8039,8039,Tamale,No,primary_plan,Doctor,Disabled,male,Married,146,112,4,3,via_the_web,2-door_car
8040,8040,8040,8040,8040,8040,8040,8040,8040,Takoradi,No,extended_plan,Bachelor,Employed,male,Married,416,133,6,3,customer_call_centre,luxurious_suv
8041,8041,8041,8041,8041,8041,8041,8041,8041,Accra,No,extended_plan,Doctor,Employed,male,Married,178,34,2,2,via_the_web,4-door_car
8042,8042,8042,8042,8042,8042,8042,8042,8042,Cape_coast,No,extended_plan,High School or Below,Disabled,female,Married,190,112,1,2,contacting_branch_directly,4-door_car
8043,8043,8043,8043,8043,8043,8043,8043,8043,Kumasi,No,extended_plan,Master,Unemployed,female,Married,190,13,9,1,contacting_agent,2-door_car
8044,8044,8044,8044,8044,8044,8044,8044,8044,Takoradi,No,primary_plan,High School or Below,Unemployed,female,Single,146,13,1,2,via_the_web,2-door_car
8045,8045,8045,8045,8045,8045,8045,8045,8045,Accra,No,extended_plan,Master,Employed,female,Married,174,64,4,4,contacting_agent,4-door_car
8046,8046,8046,8046,8046,8046,8046,8046,8046,Kumasi,No,extended_plan,Bachelor,Employed,male,Divorced,172,39,1,2,contacting_branch_directly,2-door_car
8047,8047,8047,8047,8047,8047,8047,8047,8047,Takoradi,Yes,primary_plan,High School or Below,Employed,female,Married,142,73,2,2,contacting_agent,2-door_car
8048,8048,8048,8048,8048,8048,8048,8048,8048,Accra,No,primary_plan,High School or Below,Medical Leave,male,Married,146,112,2,4,customer_call_centre,4-door_car
8049,8049,8049,8049,8049,8049,8049,8049,8049,Kumasi,No,primary_plan,Bachelor,Unemployed,male,Married,138,26,2,3,customer_call_centre,4-door_car
8050,8050,8050,8050,8050,8050,8050,8050,8050,Accra,No,primary_plan,High School or Below,Employed,female,Divorced,144,9,3,4,customer_call_centre,4-door_car
8051,8051,8051,8051,8051,8051,8051,8051,8051,Accra,No,premium_plan,College,Employed,female,Married,228,13,2,1,via_the_web,4-door_car
8052,8052,8052,8052,8052,8052,8052,8052,8052,Kumasi,No,primary_plan,College,Unemployed,female,Single,128,34,1,2,contacting_agent,4-door_car
8053,8053,8053,8053,8053,8053,8053,8053,8053,Accra,No,extended_plan,Bachelor,Employed,male,Married,170,9,1,2,contacting_agent,4-door_car
8054,8054,8054,8054,8054,8054,8054,8054,8054,Takoradi,No,primary_plan,College,Unemployed,female,Divorced,134,125,2,1,via_the_web,2-door_car
8055,8055,8055,8055,8055,8055,8055,8055,8055,Takoradi,No,extended_plan,Bachelor,Unemployed,female,Single,152,73,2,2,contacting_agent,4-door_car
8056,8056,8056,8056,8056,8056,8056,8056,8056,Cape_coast,No,primary_plan,High School or Below,Unemployed,male,Single,140,77,2,1,contacting_agent,4-door_car
8057,8057,8057,8057,8057,8057,8057,8057,8057,Takoradi,No,primary_plan,College,Employed,female,Divorced,372,0,1,1,customer_call_centre,luxirious_car
8058,8058,8058,8058,8058,8058,8058,8058,8058,Cape_coast,Yes,primary_plan,Master,Retired,female,Married,124,0,2,1,contacting_agent,2-door_car
8059,8059,8059,8059,8059,8059,8059,8059,8059,Accra,No,primary_plan,College,Employed,female,Married,208,69,1,2,customer_call_centre,SUV
8060,8060,8060,8060,8060,8060,8060,8060,8060,Accra,No,premium_plan,High School or Below,Employed,female,Single,204,9,4,1,via_the_web,4-door_car
8061,8061,8061,8061,8061,8061,8061,8061,8061,Accra,Yes,primary_plan,Bachelor,Retired,male,Married,134,82,2,1,contacting_branch_directly,4-door_car
8062,8062,8062,8062,8062,8062,8062,8062,8062,Takoradi,No,premium_plan,Bachelor,Unemployed,female,Single,236,39,1,1,via_the_web,4-door_car
8063,8063,8063,8063,8063,8063,8063,8063,8063,Accra,No,extended_plan,Bachelor,Employed,female,Married,254,82,3,3,contacting_branch_directly,SUV
8064,8064,8064,8064,8064,8064,8064,8064,8064,Accra,No,primary_plan,High School or Below,Employed,male,Married,366,60,2,4,contacting_branch_directly,luxirious_car
8065,8065,8065,8065,8065,8065,8065,8065,8065,Kumasi,Yes,primary_plan,High School or Below,Unemployed,female,Divorced,126,17,2,2,contacting_agent,4-door_car
8066,8066,8066,8066,8066,8066,8066,8066,8066,Tamale,No,primary_plan,Master,Employed,male,Single,132,112,6,1,via_the_web,4-door_car
8067,8067,8067,8067,8067,8067,8067,8067,8067,Accra,Yes,primary_plan,Master,Employed,male,Divorced,144,39,3,2,contacting_branch_directly,4-door_car
8068,8068,8068,8068,8068,8068,8068,8068,8068,Kumasi,No,primary_plan,Bachelor,Employed,male,Married,126,133,1,3,contacting_branch_directly,4-door_car
8069,8069,8069,8069,8069,8069,8069,8069,8069,Kumasi,No,primary_plan,Bachelor,Disabled,female,Married,126,43,2,3,customer_call_centre,2-door_car
8070,8070,8070,8070,8070,8070,8070,8070,8070,Cape_coast,No,primary_plan,Bachelor,Employed,male,Married,136,52,6,3,customer_call_centre,4-door_car
8071,8071,8071,8071,8071,8071,8071,8071,8071,Kumasi,No,primary_plan,High School or Below,Employed,female,Divorced,122,13,1,3,contacting_agent,2-door_car
8072,8072,8072,8072,8072,8072,8072,8072,8072,Kumasi,No,extended_plan,Bachelor,Employed,female,Divorced,262,52,1,2,customer_call_centre,SUV
8073,8073,8073,8073,8073,8073,8073,8073,8073,Cape_coast,No,primary_plan,College,Medical Leave,male,Married,130,43,1,3,via_the_web,4-door_car
8074,8074,8074,8074,8074,8074,8074,8074,8074,Kumasi,No,primary_plan,High School or Below,Unemployed,male,Married,142,0,1,2,contacting_branch_directly,4-door_car
8075,8075,8075,8075,8075,8075,8075,8075,8075,Cape_coast,No,primary_plan,College,Medical Leave,male,Married,144,103,1,4,contacting_agent,4-door_car
8076,8076,8076,8076,8076,8076,8076,8076,8076,Accra,No,primary_plan,College,Employed,female,Single,208,17,1,1,via_the_web,Sports Car
8077,8077,8077,8077,8077,8077,8077,8077,8077,Cape_coast,No,primary_plan,High School or Below,Unemployed,male,Single,148,138,3,1,contacting_agent,4-door_car
8078,8078,8078,8078,8078,8078,8078,8078,8078,Kumasi,No,primary_plan,Bachelor,Medical Leave,male,Married,232,99,1,3,contacting_agent,SUV
8079,8079,8079,8079,8079,8079,8079,8079,8079,Kumasi,No,primary_plan,Bachelor,Employed,male,Married,384,120,3,4,contacting_branch_directly,luxirious_car
8080,8080,8080,8080,8080,8080,8080,8080,8080,Accra,Yes,extended_plan,High School or Below,Unemployed,male,Married,262,146,9,1,contacting_agent,SUV
8081,8081,8081,8081,8081,8081,8081,8081,8081,Kumasi,Yes,primary_plan,College,Employed,female,Married,124,112,1,2,contacting_agent,4-door_car
8082,8082,8082,8082,8082,8082,8082,8082,8082,Accra,No,primary_plan,College,Unemployed,male,Married,398,17,1,2,via_the_web,luxirious_car
8083,8083,8083,8083,8083,8083,8083,8083,8083,Takoradi,No,premium_plan,High School or Below,Employed,male,Married,228,82,2,1,contacting_agent,4-door_car
8084,8084,8084,8084,8084,8084,8084,8084,8084,Kumasi,No,extended_plan,High School or Below,Employed,female,Married,152,4,2,3,contacting_branch_directly,2-door_car
8085,8085,8085,8085,8085,8085,8085,8085,8085,Accra,No,primary_plan,High School or Below,Employed,female,Married,148,133,1,2,customer_call_centre,4-door_car
8086,8086,8086,8086,8086,8086,8086,8086,8086,Accra,No,extended_plan,Bachelor,Unemployed,female,Single,268,64,1,2,contacting_branch_directly,Sports Car
8087,8087,8087,8087,8087,8087,8087,8087,8087,Accra,No,primary_plan,Bachelor,Employed,male,Married,138,9,2,4,contacting_branch_directly,4-door_car
8088,8088,8088,8088,8088,8088,8088,8088,8088,Cape_coast,Yes,primary_plan,Master,Employed,female,Single,214,120,1,2,contacting_branch_directly,SUV
8089,8089,8089,8089,8089,8089,8089,8089,8089,Accra,No,extended_plan,Bachelor,Employed,male,Married,172,69,2,3,contacting_agent,4-door_car
